index	chr	dom start	dom end	overlap %age	overlaps with	hier level
153	chr2	37480000	38000000	0.684210526316	99	4
139	chr2	38040000	38600000	0.7	95	4
298	chr2	38640000	38840000	0.25	95	4
73	chr2	39880000	40920000	0.509803921569	31	4
416	chr2	41360000	41440000	0.0392156862745	31	4
299	chr2	41560000	41760000	0.0980392156863	31	4
334	chr2	43800000	43960000	0.571428571429	255	4
417	chr2	44000000	44080000	0.285714285714	255	4
238	chr2	45720000	46040000	0.25	59	4
82	chr2	46080000	47000000	0.71875	59	4
375	chr2	55400000	55520000	0.5	274	4
489	chr2	55640000	55680000	0.5	420	4
335	chr2	63000000	63160000	0.666666666667	275	4
140	chr2	64120000	64680000	0.538461538462	74	4
276	chr2	64720000	64960000	0.230769230769	74	4
336	chr2	65000000	65160000	0.153846153846	74	4
376	chr2	66360000	66480000	0.0714285714286	46	4
302	chr2	68200000	68400000	0.625	241	4
182	chr2	68560000	69000000	0.5	88	4
197	chr2	69040000	69440000	0.454545454545	88	4
378	chr2	70560000	70680000	0.75	337	4
305	chr2	74320000	74520000	0.5	199	4
338	chr2	74560000	74720000	0.4	199	4
154	chr2	75000000	75520000	0.684210526316	101	4
306	chr2	75560000	75760000	0.263157894737	101	4
536	chr2	162200000	162240000	0.25	351	4
456	chr2	163040000	163120000	0.5	352	4
261	chr2	166760000	167040000	0.152173913043	34	4
537	chr2	168760000	168800000	0.0217391304348	34	4
283	chr2	173120000	173360000	0.352941176471	108	4
189	chr2	173400000	173840000	0.647058823529	108	4
158	chr2	176760000	177280000	0.288888888889	38	4
316	chr2	177400000	177600000	0.111111111111	38	4
119	chr2	177720000	178360000	0.355555555556	38	4
458	chr2	178400000	178480000	0.0444444444444	38	4
206	chr2	190960000	191360000	0.588235294118	110	4
547	chr2	194040000	194080000	0.010752688172	11	4
548	chr2	195200000	195240000	0.010752688172	11	4
549	chr2	195720000	195760000	0.010752688172	11	4
147	chr2	195920000	196480000	0.150537634409	11	4
287	chr2	196680000	196920000	0.352941176471	111	4
207	chr2	196960000	197360000	0.588235294118	111	4
550	chr2	198040000	198080000	0.5	459	4
319	chr2	207080000	207280000	0.5	208	4
460	chr2	207400000	207480000	0.2	208	4
122	chr2	215920000	216560000	0.238805970149	21	4
209	chr2	216680000	217080000	0.769230769231	163	4
399	chr2	217120000	217240000	0.230769230769	163	4
461	chr2	224480000	224560000	0.222222222222	230	4
465	chr2	160000	200000	0.0909090909091	179	5
466	chr2	240000	280000	0.0909090909091	179	5
290	chr2	400000	600000	0.454545454545	179	5
468	chr2	1040000	1080000	0.5	405	5
137	chr2	8880000	9440000	0.325581395349	41	5
474	chr2	9560000	9600000	0.142857142857	249	5
362	chr2	9720000	9840000	0.428571428571	249	5
363	chr2	16520000	16640000	0.1	63	5
364	chr2	16680000	16800000	0.1	63	5
85	chr2	16840000	17720000	0.733333333333	63	5
475	chr2	23960000	24000000	0.2	292	5
476	chr2	24040000	24080000	0.2	292	5
367	chr2	26320000	26440000	0.428571428571	252	5
253	chr2	26480000	26760000	0.777777777778	212	5
214	chr2	38040000	38400000	0.642857142857	139	5
333	chr2	38440000	38600000	0.285714285714	139	5
128	chr2	46080000	46680000	0.652173913043	82	5
256	chr2	46720000	47000000	0.304347826087	82	5
424	chr2	66360000	66440000	0.666666666667	376	5
380	chr2	74560000	74680000	0.75	338	5
353	chr2	173200000	173360000	0.666666666667	283	5
247	chr2	195920000	196240000	0.571428571429	147	5
318	chr2	196280000	196480000	0.357142857143	147	5
556	chr2	207080000	207120000	0.2	319	5
559	chr2	216560000	216600000	0.0625	122	5
560	chr2	216640000	216680000	0.1	209	5
235	chr2	8880000	9200000	0.571428571429	137	6
291	chr2	9240000	9440000	0.357142857143	137	6
410	chr2	26360000	26440000	0.666666666667	367	6
418	chr2	46600000	46680000	0.133333333333	128	6
427	chr2	74600000	74680000	0.666666666667	380	6
111	chr14	19320000	19600000	0	-1	1
132	chr14	20040000	20240000	0	-1	1
204	chr14	20360000	20400000	0	-1	1
146	chr14	20560000	20720000	0	-1	1
112	chr14	20760000	21040000	0	-1	1
206	chr14	21200000	21240000	0	-1	1
207	chr14	21360000	21400000	0	-1	1
37	chr14	21560000	22640000	0	-1	1
184	chr14	22680000	22760000	0	-1	1
121	chr14	22880000	23120000	0	-1	1
209	chr14	23160000	23200000	0	-1	1
161	chr14	23320000	23440000	0	-1	1
88	chr14	23600000	24000000	0	-1	1
0	chr14	24240000	49120000	0	-1	1
122	chr14	49160000	49400000	0	-1	1
135	chr14	49440000	49640000	0	-1	1
5	chr14	49680000	54600000	0	-1	1
9	chr14	54640000	57760000	0	-1	1
30	chr14	57800000	59080000	0	-1	1
6	chr14	59120000	63160000	0	-1	1
27	chr14	63200000	64560000	0	-1	1
33	chr14	64600000	65840000	0	-1	1
51	chr14	65960000	66720000	0	-1	1
98	chr14	66960000	67320000	0	-1	1
21	chr14	67360000	69040000	0	-1	1
12	chr14	69320000	72000000	0	-1	1
68	chr14	72040000	72600000	0	-1	1
43	chr14	72640000	73560000	0	-1	1
24	chr14	73680000	75200000	0	-1	1
56	chr14	75240000	75920000	0	-1	1
153	chr14	76120000	76280000	0	-1	1
126	chr14	76440000	76680000	0	-1	1
84	chr14	76840000	77280000	0	-1	1
7	chr14	77400000	81040000	0	-1	1
3	chr14	81160000	88080000	0	-1	1
23	chr14	88120000	89680000	0	-1	1
41	chr14	89840000	90840000	0	-1	1
62	chr14	90960000	91560000	0	-1	1
60	chr14	91680000	92320000	0	-1	1
155	chr14	92520000	92680000	0	-1	1
4	chr14	92800000	99040000	0	-1	1
86	chr14	99240000	99680000	0	-1	1
31	chr14	99960000	101240000	0	-1	1
61	chr14	101280000	101920000	0	-1	1
63	chr14	101960000	102560000	0	-1	1
103	chr14	102720000	103080000	0	-1	1
157	chr14	103200000	103360000	0	-1	1
182	chr14	103480000	103600000	0	-1	1
227	chr14	103880000	103920000	0	-1	1
201	chr14	104400000	104480000	0	-1	1
228	chr14	105760000	105800000	0	-1	1
229	chr14	106240000	106280000	0	-1	1
131	chr14	19320000	19520000	0.714285714286	111	2
158	chr14	19920000	20040000	0.6	132	2
203	chr14	20200000	20240000	0.2	132	2
133	chr14	20760000	20960000	0.714285714286	112	2
205	chr14	21000000	21040000	0.142857142857	112	2
183	chr14	21560000	21640000	0.0740740740741	37	2
64	chr14	21680000	22240000	0.518518518519	37	2
134	chr14	22440000	22640000	0.185185185185	37	2
160	chr14	22880000	23000000	0.5	121	2
185	chr14	23040000	23120000	0.333333333333	121	2
186	chr14	23360000	23440000	0.666666666667	161	2
187	chr14	23600000	23680000	0.2	88	2
113	chr14	23720000	24000000	0.7	88	2
2	chr14	24240000	34000000	0.392282958199	0	2
212	chr14	34160000	34200000	0.0016077170418	0	2
49	chr14	34600000	35360000	0.0305466237942	0	2
10	chr14	35480000	38560000	0.123794212219	0	2
213	chr14	38600000	38640000	0.0016077170418	0	2
1	chr14	38800000	49120000	0.414790996785	0	2
15	chr14	49680000	51840000	0.439024390244	5	2
76	chr14	52280000	52760000	0.0975609756098	5	2
36	chr14	52880000	54000000	0.227642276423	5	2
138	chr14	54520000	54720000	0.0641025641026	9	2
29	chr14	54760000	56040000	0.410256410256	9	2
20	chr14	56080000	57760000	0.538461538462	9	2
150	chr14	57800000	57960000	0.125	30	2
57	chr14	58000000	58640000	0.5	30	2
105	chr14	58680000	59000000	0.25	30	2
42	chr14	59160000	60080000	0.227722772277	6	2
59	chr14	60200000	60840000	0.158415841584	6	2
16	chr14	60880000	62920000	0.50495049505	6	2
45	chr14	62960000	63840000	0.647058823529	27	2
54	chr14	63880000	64560000	0.5	27	2
50	chr14	64760000	65520000	0.612903225806	33	2
118	chr14	65560000	65840000	0.225806451613	33	2
172	chr14	66720000	66840000	0.157894736842	51	2
217	chr14	67320000	67360000	0.111111111111	98	2
28	chr14	67360000	68680000	0.785714285714	21	2
66	chr14	68720000	69280000	0.333333333333	21	2
34	chr14	69360000	70520000	0.432835820896	12	2
46	chr14	70560000	71400000	0.313432835821	12	2
67	chr14	71440000	72000000	0.208955223881	12	2
83	chr14	72640000	73080000	0.478260869565	43	2
100	chr14	73200000	73560000	0.391304347826	43	2
142	chr14	73680000	73880000	0.131578947368	24	2
52	chr14	74440000	75200000	0.5	24	2
107	chr14	75240000	75560000	0.470588235294	56	2
108	chr14	75560000	75880000	0.470588235294	56	2
109	chr14	75600000	75920000	0.470588235294	56	2
175	chr14	76840000	76960000	0.272727272727	84	2
119	chr14	77000000	77280000	0.636363636364	84	2
13	chr14	78400000	81040000	0.725274725275	7	2
85	chr14	87520000	87960000	0.0635838150289	3	2
176	chr14	88000000	88120000	0.0769230769231	23	2
91	chr14	88160000	88560000	0.25641025641	23	2
44	chr14	88600000	89520000	0.589743589744	23	2
177	chr14	89560000	89680000	0.0769230769231	23	2
79	chr14	89840000	90320000	0.48	41	2
110	chr14	90440000	90760000	0.32	41	2
195	chr14	90920000	91000000	0.133333333333	62	2
223	chr14	91040000	91080000	0.0666666666667	62	2
101	chr14	91200000	91560000	0.6	62	2
178	chr14	92560000	92680000	0.75	155	2
92	chr14	92800000	93200000	0.0641025641026	4	2
224	chr14	93400000	93440000	0.00641025641026	4	2
128	chr14	93480000	93720000	0.0384615384615	4	2
14	chr14	93760000	96080000	0.371794871795	4	2
198	chr14	98960000	99040000	0.0128205128205	4	2
130	chr14	99240000	99480000	0.545454545455	86	2
144	chr14	99520000	99720000	0.454545454545	86	2
87	chr14	99960000	100400000	0.34375	31	2
73	chr14	100440000	100960000	0.40625	31	2
156	chr14	101320000	101480000	0.25	61	2
95	chr14	101520000	101920000	0.625	61	2
181	chr14	102720000	102840000	0.333333333333	103	2
145	chr14	102880000	103080000	0.555555555556	103	2
199	chr14	103160000	103240000	0.5	157	2
200	chr14	103280000	103360000	0.5	157	2
202	chr14	20000000	20040000	0.333333333333	158	3
208	chr14	21520000	21560000	0.5	183	3
159	chr14	22520000	22640000	0.6	134	3
162	chr14	23720000	23840000	0.428571428571	113	3
163	chr14	23880000	24000000	0.428571428571	113	3
74	chr14	24240000	24720000	0.0491803278689	2	3
8	chr14	24760000	28160000	0.348360655738	2	3
17	chr14	28280000	30160000	0.19262295082	2	3
53	chr14	30280000	30960000	0.0696721311475	2	3
11	chr14	31000000	34000000	0.30737704918	2	3
189	chr14	34560000	34640000	0.105263157895	49	3
114	chr14	34680000	34960000	0.368421052632	49	3
96	chr14	35000000	35360000	0.473684210526	49	3
18	chr14	36760000	38560000	0.584415584416	10	3
148	chr14	38800000	38960000	0.015503875969	1	3
26	chr14	50480000	51840000	0.62962962963	15	3
81	chr14	54000000	54440000	0.392857142857	36	3
190	chr14	54480000	54560000	0.4	138	3
166	chr14	54600000	54720000	0.6	138	3
139	chr14	54760000	54960000	0.15625	29	3
167	chr14	57680000	57800000	0.75	150	3
168	chr14	57840000	57960000	0.75	150	3
58	chr14	59120000	59760000	0.695652173913	42	3
169	chr14	59800000	59920000	0.130434782609	42	3
90	chr14	61000000	61400000	0.196078431373	16	3
25	chr14	61440000	62920000	0.725490196078	16	3
170	chr14	62960000	63080000	0.136363636364	45	3
191	chr14	63200000	63280000	0.0909090909091	45	3
77	chr14	63360000	63840000	0.545454545455	45	3
192	chr14	63960000	64040000	0.117647058824	54	3
82	chr14	64080000	64520000	0.647058823529	54	3
193	chr14	64560000	64640000	0.117647058824	54	3
194	chr14	66760000	66840000	0.666666666667	172	3
39	chr14	67400000	68400000	0.757575757576	28	3
124	chr14	68440000	68680000	0.181818181818	28	3
106	chr14	68720000	69040000	0.571428571429	66	3
125	chr14	69080000	69320000	0.428571428571	66	3
151	chr14	69440000	69600000	0.137931034483	34	3
55	chr14	69640000	70320000	0.586206896552	34	3
141	chr14	70360000	70560000	0.238095238095	46	3
218	chr14	71960000	72000000	0.0714285714286	67	3
219	chr14	72000000	72040000	0.0714285714286	67	3
173	chr14	72560000	72680000	0.272727272727	83	3
78	chr14	73960000	74440000	0.631578947368	52	3
71	chr14	74680000	75200000	0.684210526316	52	3
174	chr14	75680000	75800000	0.375	108	3
40	chr14	77400000	78400000	0.378787878788	13	3
221	chr14	80720000	80760000	0.0151515151515	13	3
127	chr14	80800000	81040000	0.0909090909091	13	3
222	chr14	89600000	89640000	0.333333333333	177	3
154	chr14	90440000	90600000	0.5	110	3
196	chr14	92800000	92880000	0.2	92	3
120	chr14	92920000	93200000	0.7	92	3
179	chr14	93600000	93720000	0.5	128	3
19	chr14	93760000	95560000	0.775862068966	14	3
102	chr14	96080000	96440000	0.155172413793	14	3
226	chr14	99000000	99040000	0.5	198	3
180	chr14	101920000	102040000	0.3	95	3
210	chr14	24240000	24280000	0.0833333333333	74	4
104	chr14	24400000	24720000	0.666666666667	74	4
211	chr14	30120000	30160000	0.0212765957447	17	4
147	chr14	30280000	30440000	0.235294117647	53	4
75	chr14	30480000	30960000	0.705882352941	53	4
35	chr14	31000000	32120000	0.373333333333	11	4
22	chr14	32160000	33800000	0.546666666667	11	4
188	chr14	33920000	34000000	0.0266666666667	11	4
32	chr14	35520000	36760000	0.688888888889	18	4
164	chr14	38800000	38920000	0.75	148	4
47	chr14	49680000	50480000	0.588235294118	26	4
38	chr14	50520000	51600000	0.794117647059	26	4
70	chr14	51720000	52240000	0.382352941176	26	4
214	chr14	54480000	54520000	0.5	190	4
140	chr14	61480000	61680000	0.135135135135	25	4
215	chr14	63200000	63240000	0.5	191	4
171	chr14	64080000	64200000	0.272727272727	82	4
117	chr14	64240000	64520000	0.636363636364	82	4
216	chr14	64600000	64640000	0.5	193	4
99	chr14	69640000	70000000	0.529411764706	55	4
152	chr14	70160000	70320000	0.235294117647	55	4
220	chr14	73960000	74000000	0.0833333333333	78	4
143	chr14	74440000	74640000	0.416666666667	78	4
225	chr14	93760000	93800000	0.0222222222222	19	4
129	chr14	93960000	94200000	0.133333333333	19	4
72	chr14	94440000	94960000	0.288888888889	19	4
197	chr14	95000000	95080000	0.0444444444444	19	4
93	chr14	95120000	95520000	0.222222222222	19	4
94	chr14	95560000	95960000	0.222222222222	19	4
65	chr14	35520000	36080000	0.451612903226	32	5
69	chr14	36200000	36720000	0.41935483871	32	5
89	chr14	49680000	50080000	0.5	47	5
115	chr14	50120000	50400000	0.35	47	5
97	chr14	50440000	50800000	0.45	47	5
48	chr14	50800000	51600000	0.740740740741	38	5
149	chr14	49680000	49840000	0.4	89	6
136	chr14	49880000	50080000	0.5	89	6
123	chr14	50520000	50760000	0.666666666667	97	6
80	chr14	50840000	51280000	0.55	48	6
116	chr14	51320000	51600000	0.35	48	6
137	chr14	51320000	51520000	0.714285714286	116	7
165	chr14	51560000	51680000	0.428571428571	116	7
227	chr7	240000	320000	0	-1	1
228	chr7	800000	880000	0	-1	1
199	chr7	1080000	1200000	0	-1	1
173	chr7	1880000	2080000	0	-1	1
200	chr7	2520000	2640000	0	-1	1
231	chr7	2760000	2840000	0	-1	1
34	chr7	2960000	4520000	0	-1	1
273	chr7	4720000	4760000	0	-1	1
183	chr7	5600000	5760000	0	-1	1
202	chr7	6160000	6280000	0	-1	1
274	chr7	6400000	6440000	0	-1	1
1	chr7	7040000	55680000	0	-1	1
244	chr7	56040000	56120000	0	-1	1
290	chr7	61280000	61320000	0	-1	1
291	chr7	61520000	61560000	0	-1	1
121	chr7	61680000	62120000	0	-1	1
292	chr7	63480000	63520000	0	-1	1
293	chr7	63840000	63880000	0	-1	1
122	chr7	65160000	65600000	0	-1	1
245	chr7	65840000	65920000	0	-1	1
294	chr7	67480000	67520000	0	-1	1
246	chr7	67960000	68040000	0	-1	1
48	chr7	68720000	69920000	0	-1	1
190	chr7	70520000	70680000	0	-1	1
248	chr7	72520000	72600000	0	-1	1
295	chr7	72880000	72920000	0	-1	1
177	chr7	73040000	73240000	0	-1	1
296	chr7	73760000	73800000	0	-1	1
251	chr7	75080000	75160000	0	-1	1
150	chr7	75320000	75600000	0	-1	1
9	chr7	76680000	82240000	0	-1	1
0	chr7	82280000	158840000	0	-1	1
229	chr7	1120000	1200000	0.666666666667	199	2
230	chr7	2000000	2080000	0.4	173	2
272	chr7	2600000	2640000	0.333333333333	200	2
201	chr7	5640000	5760000	0.75	183	2
2	chr7	7040000	39560000	0.668585526316	1	2
160	chr7	39600000	39840000	0.00493421052632	1	2
30	chr7	40080000	41960000	0.0386513157895	1	2
61	chr7	42000000	42920000	0.0189144736842	1	2
93	chr7	42960000	43560000	0.0123355263158	1	2
176	chr7	43600000	43800000	0.00411184210526	1	2
282	chr7	43920000	43960000	0.000822368421053	1	2
237	chr7	44120000	44200000	0.00164473684211	1	2
138	chr7	44240000	44600000	0.00740131578947	1	2
283	chr7	44640000	44680000	0.000822368421053	1	2
214	chr7	44840000	44960000	0.00246710526316	1	2
238	chr7	45240000	45320000	0.00164473684211	1	2
284	chr7	45440000	45480000	0.000822368421053	1	2
40	chr7	45920000	47280000	0.0279605263158	1	2
88	chr7	47320000	47960000	0.0131578947368	1	2
189	chr7	48000000	48160000	0.00328947368421	1	2
8	chr7	48240000	54720000	0.133223684211	1	2
114	chr7	54840000	55320000	0.00986842105263	1	2
162	chr7	55440000	55680000	0.00493421052632	1	2
247	chr7	69040000	69120000	0.0666666666667	48	2
107	chr7	69400000	69920000	0.433333333333	48	2
249	chr7	73040000	73120000	0.4	177	2
250	chr7	73160000	73240000	0.4	177	2
178	chr7	75320000	75520000	0.714285714286	150	2
252	chr7	75560000	75640000	0.285714285714	150	2
14	chr7	77160000	80160000	0.539568345324	9	2
25	chr7	80200000	82280000	0.374100719424	9	2
4	chr7	82280000	97320000	0.19644723093	0	2
256	chr7	97600000	97680000	0.00104493207941	0	2
302	chr7	98120000	98160000	0.000522466039707	0	2
116	chr7	98360000	98840000	0.00626959247649	0	2
129	chr7	99000000	99400000	0.00522466039707	0	2
258	chr7	99440000	99520000	0.00104493207941	0	2
303	chr7	99840000	99880000	0.000522466039707	0	2
304	chr7	101200000	101240000	0.000522466039707	0	2
219	chr7	101400000	101520000	0.00156739811912	0	2
146	chr7	102280000	102600000	0.00417972831766	0	2
306	chr7	102760000	102800000	0.000522466039707	0	2
77	chr7	102920000	103640000	0.00940438871473	0	2
179	chr7	104040000	104240000	0.00261233019854	0	2
95	chr7	104400000	105000000	0.00783699059561	0	2
21	chr7	105040000	107320000	0.0297805642633	0	2
3	chr7	107360000	127000000	0.256530825496	0	2
84	chr7	127040000	127720000	0.00888192267503	0	2
261	chr7	127800000	127880000	0.00104493207941	0	2
193	chr7	128160000	128320000	0.00208986415883	0	2
52	chr7	128360000	129480000	0.0146290491118	0	2
85	chr7	129520000	130200000	0.00888192267503	0	2
96	chr7	130240000	130840000	0.00783699059561	0	2
15	chr7	131080000	133760000	0.0350052246604	0	2
68	chr7	133800000	134600000	0.0104493207941	0	2
263	chr7	134720000	134800000	0.00104493207941	0	2
20	chr7	135000000	137360000	0.0308254963427	0	2
196	chr7	137800000	137960000	0.00208986415883	0	2
171	chr7	138200000	138440000	0.00313479623824	0	2
312	chr7	138640000	138680000	0.000522466039707	0	2
265	chr7	138720000	138800000	0.00104493207941	0	2
63	chr7	138840000	139720000	0.0114942528736	0	2
314	chr7	139920000	139960000	0.000522466039707	0	2
315	chr7	139960000	140000000	0.000522466039707	0	2
55	chr7	140080000	141120000	0.0135841170324	0	2
316	chr7	141600000	141640000	0.000522466039707	0	2
102	chr7	141760000	142320000	0.0073145245559	0	2
317	chr7	142440000	142480000	0.000522466039707	0	2
155	chr7	142640000	142920000	0.00365726227795	0	2
224	chr7	143280000	143400000	0.00156739811912	0	2
11	chr7	143800000	147760000	0.051724137931	0	2
133	chr7	147920000	148320000	0.00522466039707	0	2
318	chr7	148360000	148400000	0.000522466039707	0	2
142	chr7	148600000	148960000	0.00470219435737	0	2
226	chr7	149680000	149800000	0.00156739811912	0	2
321	chr7	150200000	150240000	0.000522466039707	0	2
112	chr7	150600000	151120000	0.0067920585162	0	2
269	chr7	151160000	151240000	0.00104493207941	0	2
156	chr7	151480000	151760000	0.00365726227795	0	2
322	chr7	152360000	152400000	0.000522466039707	0	2
323	chr7	152800000	152840000	0.000522466039707	0	2
324	chr7	153680000	153720000	0.000522466039707	0	2
325	chr7	153840000	153880000	0.000522466039707	0	2
26	chr7	154280000	156360000	0.0271682340648	0	2
172	chr7	156480000	156720000	0.00313479623824	0	2
327	chr7	156840000	156880000	0.000522466039707	0	2
328	chr7	157040000	157080000	0.000522466039707	0	2
329	chr7	157520000	157560000	0.000522466039707	0	2
330	chr7	157760000	157800000	0.000522466039707	0	2
271	chr7	157920000	158000000	0.00104493207941	0	2
198	chr7	158160000	158320000	0.00208986415883	0	2
331	chr7	158640000	158680000	0.000522466039707	0	2
49	chr7	7120000	8280000	0.0356703567036	2	3
5	chr7	8320000	22480000	0.435424354244	2	3
58	chr7	22600000	23560000	0.029520295203	2	3
204	chr7	23600000	23720000	0.00369003690037	2	3
158	chr7	24000000	24240000	0.00738007380074	2	3
143	chr7	24360000	24680000	0.00984009840098	2	3
124	chr7	24720000	25120000	0.0123001230012	2	3
10	chr7	25240000	29640000	0.135301353014	2	3
64	chr7	29760000	30600000	0.0258302583026	2	3
105	chr7	30640000	31160000	0.0159901599016	2	3
137	chr7	31200000	31560000	0.0110701107011	2	3
70	chr7	31680000	32440000	0.0233702337023	2	3
212	chr7	32840000	32960000	0.00369003690037	2	3
280	chr7	33080000	33120000	0.00123001230012	2	3
32	chr7	33160000	34880000	0.0528905289053	2	3
149	chr7	35320000	35600000	0.00861008610086	2	3
187	chr7	35720000	35880000	0.00492004920049	2	3
120	chr7	36000000	36440000	0.0135301353014	2	3
71	chr7	36480000	37240000	0.0233702337023	2	3
235	chr7	37520000	37600000	0.00246002460025	2	3
236	chr7	37960000	38040000	0.00246002460025	2	3
144	chr7	38080000	38400000	0.00984009840098	2	3
50	chr7	38440000	39560000	0.0344403444034	2	3
188	chr7	39600000	39760000	0.666666666667	160	3
161	chr7	39920000	40160000	0.127659574468	30	3
239	chr7	47320000	47400000	0.125	88	3
125	chr7	47440000	47840000	0.625	88	3
240	chr7	47880000	47960000	0.125	88	3
215	chr7	48000000	48120000	0.75	189	3
241	chr7	48280000	48360000	0.0123456790123	8	3
242	chr7	49240000	49320000	0.0123456790123	8	3
286	chr7	49840000	49880000	0.00617283950617	8	3
287	chr7	50160000	50200000	0.00617283950617	8	3
72	chr7	50440000	51200000	0.117283950617	8	3
288	chr7	51760000	51800000	0.00617283950617	8	3
289	chr7	52520000	52560000	0.00617283950617	8	3
216	chr7	52880000	53000000	0.0185185185185	8	3
217	chr7	54600000	54720000	0.0185185185185	8	3
74	chr7	76680000	77400000	0.24	14	3
24	chr7	77440000	79520000	0.693333333333	14	3
94	chr7	79560000	80160000	0.2	14	3
75	chr7	80200000	80920000	0.346153846154	25	3
42	chr7	80960000	82280000	0.634615384615	25	3
297	chr7	82400000	82440000	0.00265957446809	4	3
17	chr7	82720000	85360000	0.175531914894	4	3
253	chr7	86160000	86240000	0.00531914893617	4	3
163	chr7	86400000	86640000	0.0159574468085	4	3
254	chr7	86800000	86880000	0.00531914893617	4	3
127	chr7	87040000	87440000	0.0265957446809	4	3
31	chr7	87760000	89560000	0.119680851064	4	3
33	chr7	89680000	91360000	0.11170212766	4	3
108	chr7	91480000	92000000	0.0345744680851	4	3
115	chr7	92040000	92520000	0.031914893617	4	3
18	chr7	92640000	95240000	0.172872340426	4	3
38	chr7	95280000	96680000	0.093085106383	4	3
301	chr7	96920000	96960000	0.00265957446809	4	3
257	chr7	98360000	98440000	0.166666666667	116	3
145	chr7	98480000	98800000	0.666666666667	116	3
218	chr7	98920000	99040000	0.3	129	3
165	chr7	102280000	102520000	0.75	146	3
305	chr7	102560000	102600000	0.125	146	3
220	chr7	104400000	104520000	0.2	95	3
152	chr7	104560000	104840000	0.466666666667	95	3
35	chr7	105040000	106600000	0.684210526316	21	3
83	chr7	106640000	107320000	0.298245614035	21	3
166	chr7	107360000	107600000	0.0122199592668	3	3
153	chr7	107640000	107920000	0.0142566191446	3	3
13	chr7	108040000	111080000	0.154786150713	3	3
78	chr7	111200000	111920000	0.0366598778004	3	3
54	chr7	111960000	113000000	0.0529531568228	3	3
22	chr7	113280000	115560000	0.116089613035	3	3
79	chr7	115600000	116320000	0.0366598778004	3	3
6	chr7	117680000	127000000	0.474541751527	3	3
310	chr7	127080000	127120000	0.0588235294118	84	3
311	chr7	127880000	127920000	0.5	261	3
262	chr7	128160000	128240000	0.5	193	3
168	chr7	128360000	128600000	0.214285714286	52	3
66	chr7	128640000	129480000	0.75	52	3
194	chr7	130240000	130400000	0.266666666667	96	3
131	chr7	130440000	130840000	0.666666666667	96	3
111	chr7	133800000	134320000	0.65	68	3
169	chr7	134360000	134600000	0.3	68	3
69	chr7	135400000	136200000	0.338983050847	20	3
53	chr7	136240000	137360000	0.474576271186	20	3
313	chr7	138720000	138760000	0.5	265	3
101	chr7	138840000	139400000	0.636363636364	63	3
154	chr7	139440000	139720000	0.318181818182	63	3
319	chr7	148600000	148640000	0.111111111111	142	3
266	chr7	148680000	148760000	0.222222222222	142	3
320	chr7	148880000	148920000	0.111111111111	142	3
225	chr7	148960000	149080000	0.333333333333	142	3
268	chr7	149680000	149760000	0.666666666667	226	3
157	chr7	154400000	154680000	0.134615384615	26	3
37	chr7	154880000	156360000	0.711538461538	26	3
270	chr7	156480000	156560000	0.333333333333	172	3
326	chr7	156680000	156720000	0.166666666667	172	3
113	chr7	7120000	7600000	0.413793103448	49	4
91	chr7	7640000	8240000	0.51724137931	49	4
7	chr7	8400000	15280000	0.485875706215	5	4
28	chr7	17720000	19680000	0.138418079096	5	4
62	chr7	19720000	20600000	0.0621468926554	5	4
39	chr7	20720000	22080000	0.0960451977401	5	4
135	chr7	22120000	22480000	0.0254237288136	5	4
86	chr7	22600000	23240000	0.666666666667	58	4
148	chr7	23280000	23560000	0.291666666667	58	4
184	chr7	24080000	24240000	0.666666666667	158	4
29	chr7	25240000	27200000	0.445454545455	10	4
46	chr7	28240000	29480000	0.281818181818	10	4
206	chr7	29520000	29640000	0.0272727272727	10	4
104	chr7	29760000	30280000	0.619047619048	64	4
210	chr7	30480000	30600000	0.142857142857	64	4
211	chr7	31200000	31320000	0.333333333333	137	4
278	chr7	31440000	31480000	0.111111111111	137	4
279	chr7	31680000	31720000	0.0526315789474	70	4
119	chr7	31800000	32240000	0.578947368421	70	4
43	chr7	33160000	34440000	0.744186046512	32	4
281	chr7	36440000	36480000	0.0909090909091	120	4
285	chr7	47320000	47360000	0.5	239	4
243	chr7	52880000	52960000	0.666666666667	216	4
123	chr7	76680000	77120000	0.611111111111	74	4
44	chr7	77440000	78720000	0.615384615385	24	4
73	chr7	78760000	79520000	0.365384615385	24	4
27	chr7	83320000	85360000	0.772727272727	17	4
164	chr7	89680000	89920000	0.142857142857	33	4
299	chr7	92000000	92040000	0.0833333333333	115	4
109	chr7	92680000	93200000	0.2	18	4
128	chr7	93320000	93720000	0.153846153846	18	4
191	chr7	93760000	93920000	0.0615384615385	18	4
45	chr7	93960000	95240000	0.492307692308	18	4
300	chr7	95280000	95320000	0.0285714285714	38	4
255	chr7	96600000	96680000	0.0571428571429	38	4
99	chr7	105040000	105600000	0.358974358974	35	4
59	chr7	105640000	106600000	0.615384615385	35	4
221	chr7	113280000	113400000	0.0526315789474	22	4
110	chr7	116320000	116840000	0.722222222222	79	4
67	chr7	116880000	117680000	0.0858369098712	6	4
19	chr7	117840000	120200000	0.25321888412	6	4
222	chr7	120240000	120360000	0.0128755364807	6	4
192	chr7	120400000	120560000	0.0171673819742	6	4
180	chr7	120600000	120800000	0.0214592274678	6	4
90	chr7	120840000	121480000	0.068669527897	6	4
117	chr7	121520000	122000000	0.0515021459227	6	4
